dataset,document,llm,reply,time,cost,expected
museo,Justificación de asistencia Sofia Irola 21-08 anexo.pdf,google/gemma-2b-it,informesestaseriedocumentalincluyedocumentosquedescribenactividadesyeventosrealizadosporlosempleadosdelainstitución.,0.9739334000041708,1.1e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 21-08.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedeinformes,yaquedescribeunprocesodesolicituddejustificaciónporllegadatardia.",1.3671345000038857,1.5e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 22-07.pdf,google/gemma-2b-it,"laseriedocumentalpermitidaes**""informes"".**eldocumentodescribelasolicituddejustificaciónpormotivosdeausenciademarcaenundocumento.",1.305956199998036,1.4e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 24-07.pdf,google/gemma-2b-it,laseriedocumentalpermitidaes:**informes**.eldocumentodescribeunasolicituddejustificaciónpormotivosdeausenciademarcaenundocumento.,1.2426422999997158,1.4e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 29-08 anexo.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedeinformes,yaquedescribeunprocesodeinspecciónporlacajacostarricensedesegurosocial.",1.8307533000188407,2e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 29-08.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedeinformes,quesondocumentosqueproporcionaninformaciónsobreelestadodeundocumentooarchivoenunmomentodeterminado.",1.4557590000040364,1.6e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 31-07.pdf,google/gemma-2b-it,"laseriedocumentalpermitidaes""informes"".eldocumentodescribeunasolicituddejustificaciónportardíaeneltrabajo,confechaymotivosespecíficos.",1.3594425000192132,1.5e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola.pdf,google/gemma-2b-it,"laseriedocumentalpermitidaes""informes"".eldocumentodescribelasolicituddejustificaciónportardíaenlaconfiguracióndelahuellaeneldía26dejunioy02dejuliode2024.",1.93232170000556,2.1e-05,expedientesdetrámiteslaborales
museo,MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.pdf,google/gemma-2b-it,"**seriesdocumental:informes**eldocumentopertenecealaseriedocumental""informes"",queestápermitidapararegistrarelestadodebienesyactivosdelmuseonacionaldecostarica.",1.6334426999965217,1.8e-05,correspondencia
museo,MEM_MNCR-DAF-AC-001-2015.pdf,google/gemma-2b-it,**seriesdocumental:**informesdegestióndelarchivocentral**nombredeldocumento:**memando**descripción:**estedocumentocontieneinformaciónsobreeltrasladode38cajasdearchivopequeñosy3cajasgrandesalasedejoséfabiogóngora.,1.9590754999953788,2.1e-05,memorandos
museo,MEM_MNCR-DAF-AC-002-2015.pdf,google/gemma-2b-it,**seriesdocumental:**informes**nombredeldocumento:**memorio**descripción:**estedocumentoesunmemorandoquedescribeeltrasladode6cajasdearchivoparalasedejoséfabiogóngora.,1.7267496999993457,1.9e-05,memorandos
museo,MEM_MNCR-DAF-AC-003-2025.pdf,google/gemma-2b-it,**seriesdocumental:**informesdegestióndeldepartamentodeproyecciónmuseológica**nombredeldocumento:**mem_mncr-daf-ac-003-2025,1.4328636999998707,1.6e-05,expedientesdetransferenciasdedocumentos
museo,MIN MNCR-DAF-AC-001-2024 Plani.pdf,google/gemma-2b-it,**seriedocumental:**informes**descripción:**eldocumentocontieneinformaciónsobreelprocesodecreacióndelarchivodigitaldelasunidadesdeplanificaciónydireccióngeneral.,1.6420143999857828,1.8e-05,minutasdereuniones
museo,MIN_MNCR-DAF-AC-001-2025 Salida DPPC.pdf,google/gemma-2b-it,**seriedocumental:**informes**nombredeldocumento:**resoluciónsobreeltrámitedocumentaldesalidadebienesculturales**descripcióndeldocumento:**estaseriedocumentalcontienelosinformesrealizadosporeldepartamentodeadministraciónyfinanzasdelmuseonacionaldecostaricaconelobjetivodedeterminareltrámitedocumentalaseguirante,3.2446922000090126,3.5e-05,minutasdereuniones
museo,MIN_MNCR-DAF-AC-002-2025 Clasificacion PLAN.pdf,google/gemma-2b-it,"**seriedocumental:informesdeactividadesyeventos**eldocumentopertenecealaseriedocumental""informesdeactividadesyeventos"",quesepermitepararegistrareventosyactividadesquesellevanacaboenelmuseonacionaldecostarica.",2.212226500007091,2.4e-05,minutasdereuniones
museo,MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3.pdf,google/gemma-2b-it,mincr-daf-ac-002-2025minutadereunión**descripción:**estaminutadescribeeltratamientoarchivísticodelacoleccióndeldr.henripittierparalapresentacióndelacandidaturaporpartedelmuseonacionalalregistrodememoriadelmundo.seestableceun,2.94896810001228,3.2e-05,minutasdereuniones
museo,OF MNCR-JA-386-2024 AC donación deshumidificadores MCJ act27 a25.pdf,google/gemma-2b-it,"seriesdocumental:'informes'eldocumentopertenecealaseriedocumental'informes',queestápermitida.",1.0422694999724629,1.1e-05,correspondencia
museo,OFI MNCR-DAF-013-2024. Sra. Sofía Irola Rojas. Funciones del puesto.pdf,google/gemma-2b-it,"departamentodeadministraciónyfinanzas**asunto:funcionesdelpuesto501094profesionaldeserviciocivil2,especialidadarchivística.**estimadaseñora:recibeunsaludocordial.parasuconocimiento,porestemediosecomunicanlasfuncionesdel",2.836493899987545,3.1e-05,correspondencia
museo,OFI MNCR-DAF-035-2025. DG. Representantes Comité Gerencial T.I..pdf,google/gemma-2b-it,**seriedocumental:**comitégerencialdetecnologíasdeinformaciónycomunicación**descripción:**estaseriedocumentaldescribeelprocesodeformacióndelcomitégerencialdetecnologíasdeinformacióndelmuseonacionaldecostarica.,1.670425799995428,1.8e-05,correspondencia
museo,OFI MNCR-DAF-040-2024 solicitud criterio legal.pdf,google/gemma-2b-it,**seriesdocumental:**informes**nombredeldocumento:**solicituddecriteriolegal:asignacióndebienes-collectionsdedocumentos**descripcióndeldocumento:**estaseriedocumentalcontieneinformessobreelestadodelosbienes-collectionsdedocumentosenelmuseonacionaldecostarica.,2.7681277000228874,3e-05,correspondencia
museo,OFI MNCR-DAF-AC-005-2024 entrega revistas.pdf,google/gemma-2b-it,**seriesdocumental:**informes**descripcióndeldocumento:**eldocumentocontieneinformaciónsobrelaentregadelacoleccióndelarevistapáginasilustradasdelosaños1906al1908.,2.161550100019668,2.4e-05,correspondencia
museo,OFI MNCR-DAF-AC-006-2024 DAH seguimiento.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriede**informes**,yaquedescribeuneventoespecíficoqueafectaelfuncionamientodeunespaciohistórico.",1.5374503000057302,1.7e-05,correspondencia
museo,OFI MNCR-DAF-AC-007-2024 Cambio de horario.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedocumental""informes"",queestápermitida.",0.93791449998389,1e-05,expedientesdetrámiteslaborales
museo,OFI MNCR-DAF-AC-009-2024 bienes.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedocumental""informes"".",0.962737099995138,1e-05,correspondencia
museo,OFI MNCR-DAF-AC-010-2024 deshumidificadores MCJ.pdf,google/gemma-2b-it,"**seriedocumental:informes**eldocumentopertenecealaseriedocumental""informes"",yaquedescribeunprocesodeinspeccióndebienesenunmuseo.",1.5411699000105727,1.7e-05,correspondencia
museo,OFI MNCR-DAF-AC-011-2024 trabajo en diciembre.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedocumental""informes"",queestápermitida.",0.9869201999972574,1.1e-05,correspondencia
museo,OFI MNCR-DAF-AC-012-2024 UI Computadora.pdf,google/gemma-2b-it,**seriesdocumental:**informes**descripcióndeldocumento:**eldocumentocontieneinformaciónsobrelasolicituddeunequipodecómputoportátilalarchivocentral.,1.2625936999975238,1.4e-05,correspondencia
museo,OFI MNCR-DAF-AC-013-2024 MCJ acuerdo JA.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedocumental""informes"".",0.8256381000101101,9e-06,correspondencia
museo,OFI MNCR-DAF-AFC-015-2025    Remision de expedientes al Archivo Institucional.pdf,google/gemma-2b-it,"**seriesdocumental:**informeseldocumentopertenecealaseriedocumental""informes"",yaquedescribeelprocesoderecepciónycustodiadedocumentosenelarchivocentral.",1.4861750999989454,1.6e-05,expedientesdetransferenciasdedocumentos
museo,OFI MNCR-DAF-GIRHA-679-2025 Remisión de expedientes - Archivo Central.pdf,google/gemma-2b-it,"**seriesdocumental:**informes**nombredeldocumento:**transferenciadocumentalarchivocentral,t04-2025.",1.0093242000148166,1.1e-05,expedientesdetransferenciasdedocumentos
museo,OFI MNCR-DAF-GIRHA-758-2024. Alexia  Fiorella Rojas Calderón.pdf,google/gemma-2b-it,**seriesdocumental:**informes**nombredeldocumento:**resolucióndesolicituddepasantíalaboral**descripcióndeldocumento:**estaseriedocumentalcontieneinformaciónsobrelasolicituddepasantíalaboralrealizadaporelestudiantealexiafiorellarojascalderónenelarchivocentraldelmuseonacionaldecostarica.,2.2833617000142112,2.5e-05,expedientessobrevoluntariado
museo,OFI MNCR-DAF-GIRHA-771-2024. Sofía Irola Rojas. Contrato Teletrabajo.pdf,google/gemma-2b-it,"**seriesdocumental:**informeseldocumentopertenecealaseriedocumental""informes"",queestápermitida.",1.236220199993113,1.3e-05,expedientesdetrámiteslaborales
museo,OFI MNCR-DAF-PI-095-2024  Respuesta a oficio OFI MNCR-DAF-AC-008-2024 - Asignación de bienes -colecciones-.pdf,google/gemma-2b-it,**seriedocumental:**archivocentral**nombredeldocumento:**respuestaaoficioofimncr-daf-ac008-2024-asignacióndebienes-colecciones**descripcióndeldocumento:**estarespuestaaloficioofimncr-daf-ac008-,3.217671399994288,3.5e-05,correspondencia
museo,OFI MNCR-DAH-249-2024 Entrega IF Reporte de Incidente Mapoteca DAH.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriede**informes**,quesondocumentosqueproporcionaninformaciónsobrelainspeccióndeunbienoservicio.",1.456928300001891,1.6e-05,informes
museo,OFI MNCR-DG-362-2024 Anexo 1 PSJO-124-2024.pdf,google/gemma-2b-it,"informesestaseriedocumentalpertenecealtipodedocumentollamado""informes"".seencargadeproporcionarinformaciónsobreelestadodeunbienoinstitución,incluyendosucondiciónfísica,estadofinanciero,actividadesrealizadas,etc.",1.7927664000017105,2e-05,correspondencia
museo,OFI MNCR-DG-362-2024 _Solicitud de información piezas pasito Iglesia Colonial Orosi.pdf,google/gemma-2b-it,laseriedocumentalpermitidaes:**informes**.eldocumentodescribelasituacióndelaspiezasdesanjoséydelavirgenmaríaquepertenecíanalpasitocolonialdelaiglesiacolonialdeorosi.,1.812770199991064,2e-05,correspondencia
museo,OFI MNCR-DG-459-2024 deshumificador.pdf,google/gemma-2b-it,**seriedocumental:**informes**nombredeldocumento:**donacióndebienes**descripción:**estaseriedocumentalcontieneinformessobreelestadodelosbienesqueserántrasladadosalmuseonacionaldecostarica.,1.935105200012913,2.1e-05,correspondencia
museo,OFI MNCR-DPPC-139-2024 Esculturas Orosí DG.pdf,google/gemma-2b-it,**deformayeneldocumento.**nombrecompletodeldocumento.**nombredeldocumento.**nombrecompleto.**nombrecompleto.**nombrecompleto.**nombrecompleto.**nombrecompleto.**acompletoeldocumentocompleto.**nombrecompleto.**nombrecompleto.,4.147990899975412,4.5e-05,correspondencia
museo,OFI MNCR-JA-286-2024 CISED.pdf,google/gemma-2b-it,"**seriesdocumental:**informes**nombredeldocumento:**acuerdo,sesiónextraordinarian°19-2024**descripcióndeldocumento:**eldocumentocontienelaprogramacióndeunasesiónextraordinariadelcomitéinstitucionaldeselecciónyeliminacióndedocumentos(cised)delmuseonacionaldecostarica",2.100092399981804,2.3e-05,correspondencia
museo,OFI_ MNCR-DG-AJ-176-2025 CRITERIO JURIDICO asignación de bienes- colecciones de documentos.pdf,google/gemma-2b-it,**seriedocumental:**informes**descripción:**eldocumentocontieneinformaciónsobrelaasignacióndebienesycoleccionesdedocumentosaunfuncionariodentrodelministeriodeculturayjuventud.,1.7782837999984622,1.9e-05,correspondencia
museo,OFI_MNCR-DAF-AC-003-2025 RH.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedocumental""informes"",queestápermitida.",0.9433977000007872,1e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-005-2025 RH.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedocumental""informes"",queestápermitida.",1.0709917999920435,1.2e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-006-2025 RH.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedocumental""informes"",queestápermitida.",0.8900497000140604,1e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-007-2025 DG IADA.pdf,google/gemma-2b-it,**seriedocumental:informesdedesarrolloarchivístico****nombredeldocumento:informeanualdedesarrolloarchivístico–mncr****descripcióndeldocumento:**informesdedesarrolloarchivístico****tema:desarrolloarchivísticodelmuseonacionaldecostarica****fecha:20de,2.416267199994764,2.6e-05,informes
museo,OFI_MNCR-DAF-AC-008-2025 DG papel.pdf,google/gemma-2b-it,"**seriedocumental:informes**eldocumentopertenecealaseriedocumental""informes"",quesededicaalaevaluacióndelacalidaddelpapelparalaimpresióndedocumentosconvalorcientíficocultural.",1.7630609000043478,1.9e-05,correspondencia
museo,OFI_MNCR-DAF-AC-009-2025 RH.pdf,google/gemma-2b-it,**seriesdocumental:**informes**descripción:**eldocumentocontieneinformaciónsobreelavancedellevantamientodelabasededatosyelprocesodeelaboracióndelarchivodigital.,1.24085470000864,1.4e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-014-2025 Establecer convenio.pdf,google/gemma-2b-it,**seriesdocumental:**informes**descripcióndeldocumento:**eldocumentocontieneinformaciónsobrelapropuestadeconvenioentreelmuseonacionaldecostaricaylaempresaserviciosecologísticas.a.sobreelmanejodematerialesdeinterésambientalylaeliminacióndedocumentos.,1.9758879000146408,2.2e-05,correspondencia
museo,OFI_MNCR-DAF-AC-015-2025 AN deshumidif.pdf,google/gemma-2b-it,"**seriesdocumental:**informeseldocumentopertenecealaseriedocumental""informes"",queestápermitida.",1.0406663999892771,1.1e-05,correspondencia
museo,OFI_MNCR-DAF-AC-016-2025 Inf.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedeinformes,yaquedescribeunprocesodeevaluaciónparadeterminarlacapacidaddelasunidadesadministrativasparagestionarelarchivodigitalinstitucional.",1.5361351000028662,1.7e-05,correspondencia
museo,OFI_MNCR-DAF-AC-017-2025 RH cambio de horario.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriede**informes**,quesondocumentosquecontieneninformaciónsobrelostrabajosrealizadosporlosempleadosdelaoficinadegestióninstitucionalderecursoshumanosauxiliardepartamentodeadministraciónyfinanzas.",2.574683000013465,2.8e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-018-2025 JDAF.pdf,google/gemma-2b-it,**seriesdocumental:**informes**nombredeldocumento:**informedeusodevehículosinstitucionales**descripción:**estedocumentoproporcionainstruccionessobreelusodelosvehículosinstitucionalesdelmuseonacionaldecostarica.,2.139455500000622,2.3e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-019-2025 RH.pdf,google/gemma-2b-it,"**informes**estaseriedocumentalpertenecealtipodeinformacióndeinspección,yaquedescribeuneventoespecíficoeneldepartamentodeadministraciónyfinanzasdelmuseonacionaldecostarica.",1.661600699997507,1.8e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-022-2025 AI Anexo 1 prueba.pdf,google/gemma-2b-it,**seriesdocumental:**informesdeviajes**descripcióndeldocumento:**eldocumentocontieneinformaciónsobrelosviajesdelaspersonasquetrabajanenelmuseonacionaldecostarica.,1.3156600999936927,1.4e-05,correspondencia
museo,OFI_MNCR-DAF-AC-022-2025 AI Anexo 2 MICITT-DGDCFD-OF-000132-2025.pdf,google/gemma-2b-it,"**seriedocumental:informes**eldocumentopertenecealaseriedocumental""informes"",quesededicaarevisarelcumplimientodelasnormasypolíticasenrelaciónconlagestióndocumentalenelsectorpúblicocostarricense.",2.102610600006301,2.3e-05,correspondencia
museo,OFI_MNCR-DAF-AC-022-2025 AI.pdf,google/gemma-2b-it,**seriedocumental:**informes**nombredeldocumento:**proposaldeformulariosenpdf**descripción:**estaseriedocumentaldescribeelprocesodecreacióndeformulariosenpdfparaelmuseonacionaldecostarica.,2.097989800007781,2.3e-05,correspondencia
museo,OFI_MNCR-DAF-AC-023-2025 Comision NICSP.pdf,google/gemma-2b-it,"**sériedocumental:informes**eldocumentopertenecealaseriedocumental""informes"",yaquedescribeunprocesodeinspeccióndebienes-coleccionesdedocumentos.",2.159872800024459,2.4e-05,correspondencia
museo,OFI_MNCR-DAF-AC-024-2025 Cuadro JA.pdf,google/gemma-2b-it,**serie:**informes**subserie:**informes,0.8316908999986481,9e-06,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-025-2025 CuadroDG.pdf,google/gemma-2b-it,**cuadrodeclasificacióninstitucional**|**cuadrodeclasificacióninstitu**||---|---||**fondo**|museonacionaldecostarica||**subfondo**|direccióngeneral||**versión**|01-202,2.5443466999859083,2.8e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-026-2025 CuadroAJ.pdf,google/gemma-2b-it,**serie:**informes**subserie:**informedeevaluacióndedesempeño,0.8090163000160828,9e-06,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-027-2025 CuadroDAF.pdf,google/gemma-2b-it,**serie:**informes**subserie:**delabores,0.8656272000225727,9e-06,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-028-2025 CuadroRH.pdf,google/gemma-2b-it,**serie:**informesdegestióninstitucional**subserie:**plandetrabajoanualdeldepartamentodeadministraciónyfinanzas**descripción:**elcuadrodeclasificaciónproporcionaunaestructuraparaorganizarlosdocumentosylainformaciónquesegestionaanivelinstitucionaldelmuseonacionaldecostarica.,2.263354199996684,2.5e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-029-2025 CuadroSG.pdf,google/gemma-2b-it,**serie:**informes**subserie:**informededesempeñodeldepartamentodeadministraciónyfinanzas,0.9765000999905168,1.1e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-030-2025 CuadroDPPC.pdf,google/gemma-2b-it,**serie:**informes**subserie:**delabores**observaciones:**eldocumentodescribelosdiferentestiposdeinformesquesegeneraneneldepartamentodeproteccióndelpatrimoniocultural.,1.7003555000119377,1.9e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-031-2025 CuadroDAH.pdf,google/gemma-2b-it,**cuadrodeclasificacióninstitucional**|**cuadrodeclasificacióninstitu**||---|---||**fondo**|museonacionaldecostarica||**subfondo**|departamentodeantropologíaehistoria||**versión**|01,2.881814199994551,3.1e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-032-2025 CuadroDHN.pdf,google/gemma-2b-it,"**serie:**informes**subserie:**delabores**observaciones:**eldocumentodescribelosdiferentestiposdeinformesquesegeneraneneldepartamentodehistorianatural,conunenfoqueenlaorganizaciónyclasificacióndeestosinformes.",2.3181881000055,2.5e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-033-2025 CuadroDPM.pdf,google/gemma-2b-it,**cuadrodeclasificacióninstitucional**|**cuadrodeclasificacióninstitu**||---|---||**fondo**|museonacionaldecostarica||**subfondo**|departamentodeproyecciónmuseológica||**versión**|0,2.504300999979023,2.7e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-034-2025 RH.pdf,google/gemma-2b-it,**informes**estaseriedocumentalpertenecealtipodeinformaciónde**informes**.,0.8696065999974962,9e-06,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAH-214-2025 avance en inventario de mapas.pdf,google/gemma-2b-it,**seriedocumental:**inventariodemapasyplanosdelarchivodeinvestigación**nombredeldocumento:**informesobreelinventariodemapasyplanosdelarchivodeinvestigación**descripcióndeldocumento:**estedocumentodescribeelprocesodeinventarioydigitalizacióndelosmapasyplanosdelarchivodeinvestigacióndelmuseonacionaldecostarica.,2.3889225000166334,2.6e-05,correspondencia
museo,OFI_MNCR-DG-030-2025 _envio transferencia T01-2025.pdf,google/gemma-2b-it,"laseriedocumentalpermitidaes:**informes**.eldocumentodescribelatransferenciade128unidadesdocumentalesalarchivocentral,quecorrespondenadocumentostextualescustodiadosenladireccióngeneral.",1.5764134999772068,1.7e-05,expedientesdetransferenciasdedocumentos
museo,OFI_MNCR-DG-031-2025_salida cajas.pdf,google/gemma-2b-it,**seriesdocumental:**informes**nombredeldocumento:**salidadecajas,0.6837842999957502,7e-06,expedientesdetransferenciasdedocumentos
museo,OFI_MNCR-DG-222-2025 carta recomendación Sofía Irola.pdf,google/gemma-2b-it,laseriedocumentalpermitidaes:**informes**.eldocumentodescribelaparticipacióndelafuncionariasofíairolarojasenelcongresoica2025yeltallerdepatrimoniodocumental.,1.7252865000045858,1.9e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DG-314-2025_uso vehículo Institucional.pdf,google/gemma-2b-it,"laseriedocumentalpermitidaes**""informesdegestióndocumental""**.",0.7397761999745853,8e-06,expedientesdetrámiteslaborales
museo,OFI_MNCR-DPM-180-2025.pdf,google/gemma-2b-it,"**seriesdocumental:**informes**nombredeldocumento:**transferenciadocumentalarchivocentral,t05-2025",1.1497608000063335,1.3e-05,expedientesdetransferenciasdedocumentos
museo,OFI_MNCR-JA-117-2025 DG Resguardo de archivos del MNCR Act 07 Ac 09-firmado.pdf,google/gemma-2b-it,"**seriesdocumental:**informes**nombredeldocumento:**comunicacióndeacuerdon°09,sesiónextraordinarian°07-2025",1.852019099984318,2e-05,correspondencia
museo,Recomendaciones_atención_material_gráfico_MNCR.pdf,google/gemma-2b-it,**seriesdocumental:**informes**descripcióndeldocumento:**guíaparalaelaboracióndecontenedoresparapatrimoniodocumentalybibliográfico.,1.16126439999789,1.3e-05,correspondencia
museo,RNMM-034-2025.pdf,google/gemma-2b-it,**informesdeinvestigación**eldocumentopertenecealacategoríade**informesdeinvestigación**.,0.9558705000090412,1e-05,correspondencia
museo,RNMM-036-2025.pdf,google/gemma-2b-it,**seriesdocumental:**informesdeinvestigaciónrealizadosporfuncionariosdelarchivonacional.eldocumentocontieneinformaciónsobreinvestigacionesrealizadasporfuncionariosdelarchivonacionaldecostarica.,1.3902467000007164,1.5e-05,correspondencia
museo,Sofia Irola Rojas.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedeinformes,quesondocumentosqueproporcionaninformaciónsobreelestadodeundocumentooprocesoenunmomentodeterminado.",1.535633699997561,1.7e-05,expedientesdetrámiteslaborales
museo,SOL MNCR-DAF-11DIC2024 Transporte AC.pdf,google/gemma-2b-it,**seriesdocumental:**informes**nombredeldocumento:**informaciónadicionalsalidadelviajeregresodelviaje**descripcióndeldocumento:**informacionessobreelviajedeentregadecajasdecartónalabibliotecapúblicadedesamparados.,2.0078877999912947,2.2e-05,expedientesdetrámiteslaborales
museo,SOL MNCR-DAF-21NOV2024 Traslado de Bienes- Deshumidificador.pdf,google/gemma-2b-it,"**informes**eldocumentopertenecealaseriedocumental""informes"",quesepermitepararegistrarelestadodebienesyactivosdelmuseonacionaldecostarica.",1.6897102000075392,1.8e-05,expedientesdetrámiteslaborales
museo,SOL MNCR-DAF-22NOV2024 Traslado de Bienes.pdf,google/gemma-2b-it,**seriedocumental:**informes**nombredeldocumento:**proveeduríainstitucional/unidaddeadministracióndebienes**descripcióndeldocumento:**estaseriedocumentalcontieneinformessobrelosbienesquepertenecenalmuseonacionaldecostarica.,2.3371827000228222,2.5e-05,expedientesdetrámiteslaborales
museo,SOL MNCR-DAF-AC-17Y18SET2024 Capacitación SIR.pdf,google/gemma-2b-it,**seriedocumental:informaciónparaeljefeinmediato****descripción:**estaseriedocumentalproporcionainformaciónsobrelagestióndedocumentosenelmuseonacionaldecostarica.,1.5826044999994338,1.7e-05,expedientesdetrámiteslaborales
museo,SOL MNCR-DAF-AC-19SET2024 Capacitación SIR.pdf,google/gemma-2b-it,**seriedocumental:informaciónsobrelaconservacióndearchivosfotográficoseimágenesdigitales**estaseriedocumentaldescribelaimportanciadelaconservacióndearchivosfotográficoseimágenesdigitalesenelmuseonacionaldecostarica.,1.9004716000054032,2.1e-05,expedientesdetrámiteslaborales
museo,Solicitud vacaciones Sofia Irola 26-07.pdf,google/gemma-2b-it,"laseriedocumentalpermitidaes""informes"".eldocumentodescribeunasolicituddelicenciadecambiodehorario,conlasobservacionesyfechasrelevantes.",1.410754199983785,1.5e-05,expedientesdetrámiteslaborales
museo,SOL_ MNCR-DAF-AC-003-2025_Traslado CPU.pdf,google/gemma-2b-it,"**seriesdocumental:**informes**descripción:**eldocumentocontieneinformaciónsobreelmovimientodeactivosfísicos,específicamenteelcambiodeunactivoporunoconmayorvelocidadycapacidad.",1.493027799995616,1.6e-05,solicitudesadministrativas
museo,SOL_ MNCR-DAF-AC-006-2025_transporte.pdf,google/gemma-2b-it,**informes**estaseriedocumentalpertenecealtipodeinformaciónde**informes**.,0.9588013000029604,1e-05,solicitudesadministrativas
museo,SOL_ MNCR-DAF-AC-007-2025_transporte.pdf,google/gemma-2b-it,**informes**estaseriedocumentalpertenecealtipode**informes**.,0.8974344999878667,1e-05,solicitudesadministrativas
museo,SOL_ MNCR-DAF-AC-008-2025_transporte.pdf,google/gemma-2b-it,"**seriesdocumental:informesdegestióndocumental**eldocumentopertenecealaseriedocumental""informesdegestióndocumental"",quesededicaalagestióndedocumentosenunainstitución.",1.4130839999997988,1.5e-05,solicitudesadministrativas
museo,SOL_ MNCR-DAF-AC-009-2025_transporte.pdf,google/gemma-2b-it,**seriesdocumental:**informes**nombredeldocumento:**sol_mncr-daf-ac-009-2025solicituddeserviciodetransporte,1.552083999995375,1.7e-05,solicitudesadministrativas
museo,SOL_ MNCR-DAF-AC-010-2025_transporte.pdf,google/gemma-2b-it,"**seriesdocumental:informesdegestióndocumental**eldocumentopertenecealaseriedocumental""informesdegestióndocumental"",quesededicaalagestióndedocumentosenunainstitución.",1.5340780999977142,1.7e-05,solicitudesadministrativas
museo,SOL_ MNCR-DAF-AC-011-2025_transporte.pdf,google/gemma-2b-it,"**informes**estaseriedocumentalpertenecealtipo**informes**.sedescribeelprocesodesolicituddeserviciodetransporteyproporcionainformacióndetalladasobreelviaje,laspersonasqueviajanyelobjetivodelviaje.",1.8469194000063,2e-05,solicitudesadministrativas
museo,SOL_ MNCR-DAF-AC-012-2025_transporte.pdf,google/gemma-2b-it,**seriesdocumental:**informesdeactividadesyeventoseldocumentodescribeunviajedeasistenciaaunaconferenciaytallerconinvitadosexternosenelauditoria.,1.5477839999948628,1.7e-05,solicitudesadministrativas
museo,SOL_ MNCR-DAF-AC-014-2025_transporte DAF-AC.pdf,google/gemma-2b-it,"**seriesdocumental:informesdetransporte**eldocumentopertenecealaseriedocumental""informesdetransporte"",quesededicaalagestióndeltransportededocumentosenlamuseonacionaldecostarica.",1.7308843999926466,1.9e-05,solicitudesadministrativas
museo,SOL_ MNCR-DAF-AC-015-2025_transporte teatro.pdf,google/gemma-2b-it,"**seriesdocumental:**informes**descripcióndeldocumento:**eldocumentocontieneinformaciónsobreunasolicituddeserviciodetransporte,incluyendolosdatosdeidentificacióndelaunidad,elconductor,lafechayhoradelservicio,eldestino,laspersonasqueviajanyelobjetivodelviaje.",2.4127312999917194,2.6e-05,solicitudesadministrativas
