DATASET,DOCUMENT,LLM_NAME,RESPONSE,TIME,CHARS_PROCESSED
museo,datasets_md\museo\OFI_MNCR-DAF-AC-020-2025 anexo 2.md,google/gemma-2b-it,"laseriedocumentalpermitidaes:**informesdelabores**eldocumentocontieneinformaciónsobreeventosyactividadesdetrabajo,quesonuntipodeinformedelabores.",1.1440411000075985,218
museo,datasets_md\museo\OFI_MNCR-DAF-AC-021-2025 JA.md,google/gemma-2b-it,"**seriedocumental:informesdeinspección**eldocumentopertenecealaseriedocumental""informesdeinspección"",quesededicaalagestióndedocumentoseninstitucionespúblicas.",1.3602754999883473,5000
museo,datasets_md\museo\OFI_MNCR-DAF-AC-022-2025 AI Anexo 1 prueba.md,google/gemma-2b-it,**seriesdocumental:**informesdeviajes**descripcióndeldocumento:**eldocumentocontieneinformaciónsobrelosviajesdelaspersonasquetrabajanenelmuseonacionaldecostarica.,1.231271899989224,1462
museo,datasets_md\museo\OFI_MNCR-DAF-AC-022-2025 AI Anexo 2 MICITT-DGDCFD-OF-000132-2025.md,google/gemma-2b-it,"laseriedocumentalpermitidaes**""informesdeinspección"".**eldocumentodescribelasversionesyrequisitosdelapolíticadeformatosoficialesdelosdocumentoselectrónicosfirmadosdigitalmente,asícomoelniveldefirmadigitalenelsistemanacionaldecertificacióndigital(gaudi).",2.1848031999979867,5000
museo,datasets_md\museo\OFI_MNCR-DAF-AC-022-2025 AI.md,google/gemma-2b-it,**seriedocumental:**informesdelabores**nombredeldocumento:**proposaldeformulariosenpdf**descripción:**estaseriedocumentaldescribeelprocesodecreacióndeformulariosenpdfparaelmuseonacionaldecostarica.,1.733425400001579,4867
museo,datasets_md\museo\OFI_MNCR-DAF-AC-023-2025 Comision NICSP.md,google/gemma-2b-it,"**sériedocumental:informesdeinspección**eldocumentopertenecealaseriedocumental""informesdeinspección"",yaquedescribeunprocesodeinspeccióndebienes-coleccionesdedocumentos.",1.45632330000808,3108
museo,datasets_md\museo\OFI_MNCR-DAF-AC-024-2025 Cuadro JA.md,google/gemma-2b-it,**serie:**informesdeinspección**subserie:**informesdeinspección,0.7044101999927079,2814
museo,datasets_md\museo\OFI_MNCR-DAF-AC-025-2025 CuadroDG.md,google/gemma-2b-it,**seriesdocumental:**informesdelabores**subserie:**informespresentadospordepartamento,0.8638845999957994,4160
museo,datasets_md\museo\OFI_MNCR-DAF-AC-026-2025 CuadroAJ.md,google/gemma-2b-it,**serie:**informesdeinspección**subserie:**informedeevaluacióndedesempeño,0.8186146999942139,4189
museo,datasets_md\museo\OFI_MNCR-DAF-AC-027-2025 CuadroDAF.md,google/gemma-2b-it,**serie:**informesdelabores**subserie:**delabores,0.670065699989209,2853
museo,datasets_md\museo\OFI_MNCR-DAF-AC-028-2025 CuadroRH.md,google/gemma-2b-it,**serie:**informesdegestióninstitucional**subserie:**plandetrabajoanualdeldepartamentodeadministraciónyfinanzas**descripción:**elcuadrodeclasificaciónproporcionaunaestructuraparaorganizarlosdocumentosylainformaciónquesegestionaanivelinstitucionaldelmuseonacionaldecostarica.,2.195581399995717,5000
museo,datasets_md\museo\OFI_MNCR-DAF-AC-029-2025 CuadroSG.md,google/gemma-2b-it,**serie:**informesdelabores**subserie:**informededesempeñodeldepartamentodeadministraciónyfinanzas,0.9675019999995128,3752
museo,datasets_md\museo\OFI_MNCR-DAF-AC-030-2025 CuadroDPPC.md,google/gemma-2b-it,**serie:**informesdelabores**subserie:**delabores**observaciones:**eldocumentodescribelosdiferentestiposdeinformesdelaboresquesegeneraneneldepartamentodeproteccióndelpatrimoniocultural.,1.570088599997689,4305
museo,datasets_md\museo\OFI_MNCR-DAF-AC-031-2025 CuadroDAH.md,google/gemma-2b-it,**cuadrodeclasificacióninstitucional**|**cuadrodeclasificacióninstitu**||---|---||**fondo**|museonacionaldecostarica||**subfondo**|departamentodeantropologíaehistoria||**versión**|01,2.4824119999975665,4028
museo,datasets_md\museo\OFI_MNCR-DAF-AC-032-2025 CuadroDHN.md,google/gemma-2b-it,"**serie:**informesdelabores**subserie:**delabores**observaciones:**eldocumentodescribelosdiferentestiposdeinformesquesegeneraneneldepartamentodehistorianatural,conunenfoqueenlaorganizaciónyclasificacióndeestosinformes.",1.7494241000094917,3566
museo,datasets_md\museo\OFI_MNCR-DAF-AC-033-2025 CuadroDPM.md,google/gemma-2b-it,**cuadrodeclasificacióninstitucional**|**cuadrodeclasificacióninstitu**||---|---||**fondo**|museonacionaldecostarica||**subfondo**|departamentodeproyecciónmuseológica||**versión**|0,2.265506199997617,3898
museo,datasets_md\museo\OFI_MNCR-DAF-AC-034-2025 RH.md,google/gemma-2b-it,**informesdeinspección**estaseriedocumentalpertenecealtipodeinformaciónde**informesdeinspección**.,0.863364199991338,1669
museo,datasets_md\museo\OFI_MNCR-DAH-214-2025 avance en inventario de mapas.md,google/gemma-2b-it,**seriedocumental:**inventariodemapasyplanosdelarchivodeinvestigación**nombredeldocumento:**informesobreelinventariodemapasyplanosdelarchivodeinvestigación**descripcióndeldocumento:**estedocumentodescribeelprocesodeinventarioydigitalizacióndelosmapasyplanosdelarchivodeinvestigacióndelmuseonacionaldecostarica.,2.2974968000053195,4691
museo,datasets_md\museo\OFI_MNCR-DG-030-2025 _envio transferencia T01-2025.md,google/gemma-2b-it,"laseriedocumentalpermitidaes:**informesdeinspección**.eldocumentodescribelatransferenciade128unidadesdocumentalesalarchivocentral,quecorrespondenadocumentostextualescustodiadosenladireccióngeneral.",1.5485625000001164,1054
museo,datasets_md\museo\OFI_MNCR-DG-031-2025_salida cajas.md,google/gemma-2b-it,**seriesdocumental:**informesdeinspección**nombredeldocumento:**salidadecajas,0.6827667999896221,1277
museo,datasets_md\museo\OFI_MNCR-DG-036-2025_Colección_Henry_Pitter.md,google/gemma-2b-it,"laseriedocumentalpermitidaes""informesdeinspección"".eldocumentodescribelasolicitudparalacoleccióndedocumentosypublicacionesdelmuseonacionaldecostaricaparapostularaladeclaratoriamemoriadelmundo-costarica.",1.641750299997511,3676
museo,datasets_md\museo\OFI_MNCR-DG-222-2025 carta recomendación Sofía Irola.md,google/gemma-2b-it,laseriedocumentalpermitidaes:**informesdeinspección**.eldocumentodescribelaparticipacióndelafuncionariasofíairolarojasenelcongresoica2025yeltallerdepatrimoniodocumental.,1.5421537999936843,2228
museo,datasets_md\museo\OFI_MNCR-DG-314-2025_uso vehículo Institucional.md,google/gemma-2b-it,"laseriedocumentalpermitidaes**""informesdegestióndocumental""**.",0.5976408999995328,1386
museo,datasets_md\museo\OFI_MNCR-DPM-180-2025.md,google/gemma-2b-it,"**seriesdocumental:**informesdeinspección**nombredeldocumento:**transferenciadocumentalarchivocentral,t05-2025",1.0161791999998968,1191
museo,datasets_md\museo\OFI_MNCR-JA-117-2025 DG Resguardo de archivos del MNCR Act 07 Ac 09-firmado.md,google/gemma-2b-it,"**seriesdocumental:**informesdelabores**nombredeldocumento:**comunicacióndeacuerdon°09,sesiónextraordinarian°07-2025",1.2937941999989562,2387
museo,datasets_md\museo\OFI_MNCR-JA-311-2025 convenio medio ambiente reciclaje.md,google/gemma-2b-it,**seriedocumental:**informesdeinspección**nombredeldocumento:**comunicacióndeacuerdon°10sesiónordinarian°27-2025**descripcióndeldocumento:**estaseriedocumentalcontieneinformesdeinspecciónsobreelconveniodecolaboraciónenmateriaambientalyreciclajeentreelmuseonacionaldecostarica,2.3085507999931,4340
museo,datasets_md\museo\Planificación EVALUACIÓN DEL DESEMPEÑO SIR 2025.md,google/gemma-2b-it,**seriesdocumentalespermitidas**informesdelaboresinformestécnicosproducidos,1.0261086999962572,5000
museo,datasets_md\museo\PRO_ MNCR-DAF-AC-001-2025 Proyecto Archivo Digital.md,google/gemma-2b-it,"**seriedocumental:informesdegestióndedocumentoselectrónicos**eldocumentopertenecealaseriedocumental""informesdegestióndedocumentoselectrónicos"",queserefierealagestióndedocumentoselectrónicosporpartedelasinstitucionespúblicas.",1.689103700002306,5000
museo,datasets_md\museo\Recomendaciones_atención_material_gráfico_MNCR.md,google/gemma-2b-it,**seriesdocumental:**informesdeinspección**descripcióndeldocumento:**guíaparalaelaboracióndecontenedoresparapatrimoniodocumentalybibliográfico.,1.0667785999976331,2816
museo,datasets_md\museo\RNMM-034-2025.md,google/gemma-2b-it,**informesdeinvestigación**eldocumentopertenecealacategoríade**informesdeinvestigación**.,0.8335556999954861,2882
museo,datasets_md\museo\RNMM-036-2025.md,google/gemma-2b-it,**seriesdocumental:**informesdeinvestigaciónrealizadosporfuncionariosdelarchivonacional**descripción:**eldocumentocontieneinformaciónsobreinvestigacionesrealizadasporfuncionariosdelarchivonacional.,1.1716810000070836,3154
museo,datasets_md\museo\Seguimiento EVALUACIÓN DEL DESEMPEÑO SIR 2025.md,google/gemma-2b-it,"**seriesdocumentalespermitidas**eldocumentopertenecealaseriedocumental**serviciosdefacilidadydesarrollodelagestióndocumental**,dentrodelejeestratégicopolítico**públicadelapersonajoven**.",1.700917499998468,5000
museo,datasets_md\museo\Sofia Irola Rojas.md,google/gemma-2b-it,"**informesdeinspección**eldocumentopertenecealaseriedeinformesdeinspección,quesondocumentosqueproporcionaninformaciónsobreelestadodeundocumentooprocesoenunmomentodeterminado.",1.2326540000067323,321
museo,datasets_md\museo\SOL MNCR-DAF-11DIC2024 Transporte AC.md,google/gemma-2b-it,**seriesdocumental:**informesdeinspección**nombredeldocumento:**informaciónadicionalsalidadelviajeregresodelviaje**descripcióndeldocumento:**informacionessobreelviajedeentregadecajasdecartónalabibliotecapúblicadedesamparados.,1.7333207000046968,1232
museo,datasets_md\museo\SOL MNCR-DAF-21NOV2024 Traslado de Bienes- Deshumidificador.md,google/gemma-2b-it,"**informesdeinspección**eldocumentopertenecealaseriedocumental""informesdeinspección"",quesepermitepararegistrarelestadodelosbienesyactivosdelmuseonacionaldecostarica.",1.388582500003395,2191
museo,datasets_md\museo\SOL MNCR-DAF-22NOV2024 Traslado de Bienes.md,google/gemma-2b-it,**seriedocumental:**informesdeinspección**nombredeldocumento:**proveeduríainstitucional/unidaddeadministracióndebienes**descripcióndeldocumento:**estaseriedocumentalcontieneinformesdeinspecciónsobrelosbienesquepertenecenalmuseonacionaldecostarica.,2.057121100006043,4115
museo,datasets_md\museo\SOL MNCR-DAF-AC-17Y18SET2024 Capacitación SIR.md,google/gemma-2b-it,"**seriedocumental:gestióninstitucionalderecursoshumanos**eldocumentopertenecealaseriedocumental**gestióninstitucionalderecursoshumanos**,queseenfocaenlagestiónderecursoshumanosenelámbitogubernamental.",1.6479385999991791,5000
museo,datasets_md\museo\SOL MNCR-DAF-AC-19SET2024 Capacitación SIR.md,google/gemma-2b-it,**seriedocumental:informaciónsobrelaconservacióndearchivosfotográficoseimágenesdigitales**estaseriedocumentaldescribelaimportanciadelaconservacióndearchivosfotográficoseimágenesdigitalesenelmuseonacionaldecostarica.,1.549197300002561,3983
museo,datasets_md\museo\Solicitud vacaciones Sofia Irola 26-07.md,google/gemma-2b-it,"laseriedocumentalpermitidaes""informesdelabores"".eldocumentodescribeunasolicituddelicenciadecambiodehorario,conlasobservacionesyfechasrelevantes.",1.110577800005558,850
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-003-2025_Traslado CPU.md,google/gemma-2b-it,**seriesdocumental:**informesdeinspección**descripcióndeldocumento:**eldocumentocontieneinformaciónsobreunmovimientodeactivosfísicosenelmuseonacionaldecostarica.,1.24543999999878,3229
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-006-2025_transporte.md,google/gemma-2b-it,**informesdelabores**estaseriedocumentalpertenecealtipodeinformaciónde**informesdelabores**.,0.8807158999989042,1925
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-007-2025_transporte.md,google/gemma-2b-it,**seriesdocumental:**informesdelabores**nombredeldocumento:**sol_mncr-daf-ac-007-2025solicituddeserviciodetransporte**descripcióndeldocumento:**estaseriedocumentalcontieneinformaciónsobrelasolicituddeserviciodetransporterealizadaporlapersona,2.121447099998477,1785
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-008-2025_transporte.md,google/gemma-2b-it,"**seriesdocumental:informesdegestióndocumental**eldocumentopertenecealaseriedocumental""informesdegestióndocumental"",quesededicaalagestióndedocumentosenunainstitución.",1.313023799986695,1766
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-009-2025_transporte.md,google/gemma-2b-it,**seriesdocumental:**informesdeinspección**nombredeldocumento:**sol_mncr-daf-ac-009-2025solicituddeserviciodetransporte,1.4611577999894507,1753
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-010-2025_transporte.md,google/gemma-2b-it,**seriesdocumental:**informesdegestióndedocumentos**nombredeldocumento:**sol_mncr-daf-ac-010-2025solicituddeserviciodetransporte,1.5144020000007004,1784
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-011-2025_transporte.md,google/gemma-2b-it,**informesdelabores**estaseriedocumentalpertenecealtipo**informesdelabores**.,0.7762285999924643,1887
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-012-2025_transporte.md,google/gemma-2b-it,**seriesdocumental:**informesdeactividadesyeventoseldocumentodescribeunviajedeasistenciaaunaconferenciaytallerconinvitadosexternosenelauditoria.,1.120522500001243,1518
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-012-2025_transporte_1.md,google/gemma-2b-it,**informesdelabores**estaseriedocumentalpertenecealtipode**informesdelabores**.,0.8177269000007072,1820
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-014-2025_transporte DAF-AC.md,google/gemma-2b-it,"**seriesdocumental:informesdetransporte**eldocumentopertenecealaseriedocumental""informesdetransporte"",quesededicaalagestióndeltransportededocumentosenlamuseonacionaldecostarica.",1.4325167999922996,1838
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-015-2025_transporte teatro.md,google/gemma-2b-it,**seriesdocumental:**informesdeinspección**descripcióndeldocumento:**eldocumentocontieneinformaciónsobreunasolicituddeserviciodetransporte.elformatoyelcontenidodeldocumentosonadecuadosparaunaseriedocumentalsobreinformesdeinspección.,1.5361299999931362,1581
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-016-2025_requisicion.md,google/gemma-2b-it,**informesdelabores**estaseriedocumentalpertenecealtipodedocumento**informesdelabores**.,0.8153298000106588,1332
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-017-2025_transporte.md,google/gemma-2b-it,**seriesdocumental:**informesdeinspección**nombredeldocumento:**sol_mncr-daf-ac-017-2025solicituddeserviciodetransporte,1.4579940999974497,1743
museo,datasets_md\museo\SOL_ MNCR-DAF-PI-007-2025_ENTREGA DESHUMIFICADORES.md,google/gemma-2b-it,**seriesdocumental:**informesdeinspección**descripción:**eldocumentocontieneinformaciónsobreelestadodelosbienesqueseentregaronalmuseonacionaldecostarica.,1.1652782000019215,1677
museo,datasets_md\museo\SOL_MNCR-DAF-AC-001-2025 adelanto viaticos SIR.md,google/gemma-2b-it,"**informesdeinspección**eldocumentopertenecealaseriedeinformesdeinspección,yaquedescribeunprocesodeinspeccióndedocumentos.",1.082642699999269,2399
museo,datasets_md\museo\SOL_MNCR-DAF-AC-002-2025 liquidacion viaticos SIR.md,google/gemma-2b-it,"**liquidacióndegastosdeviajeenelinteriordelpaís**estaseriedocumentalpertenecealtipo**""informesdeviaje""**.secaracterizaporunformatotabularconinformaciónsobreelviaje,incluyendoelnombredelfuncionario,lafecha,ellugar,elmotivodelviaje,elinicio",2.262483300000895,2954
museo,datasets_md\museo\SOL_MNCR-DAF-AC-003-2025 traslado CPU.md,google/gemma-2b-it,"**informesdelabores**eldocumentopertenecealaseriede**informesdelabores**,quesepermitepararegistrareventosyactividadesrelevantesenelámbitolaboral.",1.8111691999947648,3368
museo,datasets_md\museo\SOL_MNCR-DAF-AC-004-2025 traslado equipos UI.md,google/gemma-2b-it,"**seriedocumental:informesdeinspección**eldocumentopertenecealaseriedocumental""informesdeinspección"",queserefierealaevaluacióndelaconformidaddelosbienesyserviciosconlosrequisitoslegalesynormativos.",1.7592547000094785,3779
museo,datasets_md\museo\SOL_MNCR-DAF-AC-005-2025 salida de activos.md,google/gemma-2b-it,"**seriedocumental:informesdeinspección**eldocumentopertenecealaseriedocumental""informesdeinspección"",queserefierealaevaluacióndelaconformidaddelosbienesyserviciosconlosrequisitoslegalesynormativos.",1.7478857999958564,2910
museo,datasets_md\museo\SOL_MNCR-DAF-AC-013-2025 grabadora UI.md,google/gemma-2b-it,**seriedocumental:**informesdeinspección**descripcióndeldocumento:**estaseriedocumentalcontieneinformesdeinspecciónsobreelestadodelosbienesdelmuseonacionaldecostaricadepartamentodeadministraciónyfinanzas.,1.5427598000096625,3490
museo,datasets_md\museo\SOL_MNCR-DG-UI-118-2025 ACTIVOS A ARCHIVO CENTRAL.md,google/gemma-2b-it,"**seriedocumental:informesdeinspección**eldocumentopertenecealaseriedocumental""informesdeinspección"",quesededicaalaevaluacióndelaconformidaddelosbienesyserviciosconlosrequisitoslegalesynormativos.",1.788257899999735,4009
museo,datasets_md\museo\SOL_MNCR-UI-045-2025 Dell Optiplex 3060 Archivo.md,google/gemma-2b-it,"**informesdelabores**eldocumentopertenecealaseriede**informesdelabores**,quesepermitepararegistrarinformaciónsobreelestadodelosbienesyactivosdeldepartamentodeadministraciónyfinanzas.",1.6519929000060074,3574
museo,datasets_md\museo\SOL_MNCR-UI-079-2025 WebCam Archivo Central.md,google/gemma-2b-it,**seriesdocumental:**informesdeinspección**descripcióndeldocumento:**eldocumentocontieneinformaciónsobrelasolicituddemovimientodeactivosfísicos.,1.0842566000064835,3313
museo,datasets_md\museo\Taller Pittier Memoria del Mundo VF 6NOV.md,google/gemma-2b-it,"**seriedocumental:informesdeinspección**eldocumentopertenecealaseriedocumental""informesdeinspección"",queestápermitida.",1.1407521000073757,5000
museo,datasets_md\museo\Traslado de activos Jerry González a Sofía Irola.md,google/gemma-2b-it,**seriesdocumental:**informesdeinspección**nombredeldocumento:**proveeduríainstitucional/unidaddeadministracióndebienesformulariodetrasladodeactivos**descripcióndeldocumento:**formulariodetransferenciadeactivosparalaunidaddeadministracióndebienesinstitucionalesdelmuseonacionaldecostarica.,2.097027000010712,2124
museo,datasets_md\museo\VACACIONES-Sofia Irola-01JUL2025.md,google/gemma-2b-it,**seriesdocumental:**informesdelabores**nombredeldocumento:**vacaciones-sofiairola-01jul2025solicituddevacaciones**descripcióndeldocumento:**estaseriedocumentalcontieneinformesdelaboressobrelasvacacionesdesofiairola-01jul2025.,2.1135137999954168,1348
museo,datasets_md\museo\VACACIONES-Sofia Irola-09SET2024.md,google/gemma-2b-it,"**informesdeinspección**eldocumentopertenecealaseriedeinformesdeinspección,yaquedescribeunprocesodeinspección.",0.9205609999917216,728
museo,datasets_md\museo\VACACIONES-Sofia Irola-21-22OCT2025.md,google/gemma-2b-it,**seriesdocumental:**informesdelabores**nombredeldocumento:**vacaciones-sofiairola-21-22oct2025**descripción:**estedocumentocontieneinformaciónsobrelasvacacionesprogramadasdelempleadosofiairolaeneldepartamentodeadministraciónyfinanzasdelmuseonacionaldecostarica.,2.1264850000006845,1191
museo,datasets_md\museo\VACACIONES-Sofia Irola-25-27AGO2025.md,google/gemma-2b-it,**seriesdocumental:**informesdelabores**nombredeldocumento:**vacaciones-sofiairola-25-27ago2025solicituddevacaciones**descripcióndeldocumento:**estaseriedocumentalcontieneinformaciónsobrelasvacacionesprogramadasdelempleadosofiairolaeneldepartamentodeadministracióny,2.154712500007008,1381
museo,datasets_md\museo\VACACIONES-Sofia Irola-27NOV al 02DIC2024.md,google/gemma-2b-it,"'informesdeinspección'eldocumentopertenecealaseriedeinformesdeinspección,quesondocumentosqueproporcionaninformaciónsobreelestadodeundocumentooprocesoenunmomentodeterminado.",1.289911400002893,825
jurídico,datasets_md\jurídico\Dictamen OJ-1039-2021.md,google/gemma-2b-it,"**seriesdocumental:**sistemadeaplicacionesestudiantiles(sae)**nombredeldocumento:**informaciónpersonaldelosestudiantesdelauniversidaddecostarica**descripcióndeldocumento:**estaseriedocumentalcontieneinformaciónpersonaldelosestudiantesdelauniversidaddecostarica,comonombre,dirección,correoelectrónico,teléfono,etc",2.2508216999995057,5000
jurídico,datasets_md\jurídico\Dictamen OJ-1041-2023.md,google/gemma-2b-it,"**seriesdocumental:**gestióndesesionesdeórganoscolegiados**nombredeldocumento:****dictamenoj-1041-2023****descripción:**estaseriedocumentalcontieneeldictaminaoj-1041-2023,enelcualseestablecequelasgrabaciones",2.279286500008311,5000
jurídico,datasets_md\jurídico\Dictamen OJ-1069-2023.md,google/gemma-2b-it,"laseriedocumentalpermitidaes:**""consultoría""**.eldocumentopertenecealacategoríade**""informesydocumentoslegales""**.",1.2653829000046244,5000
jurídico,datasets_md\jurídico\Dictamen OJ-1092-2022.md,google/gemma-2b-it,"**seriesdocumental:**gestióndelaasambleacolegiadarepresentativa**nombredeldocumento:**dictamenoj-1092-2022**descripcióndeldocumento:**estedocumentocontienelarespuestaalaconsultaez-696-2022,enlaqueseespecificael",2.180377800003044,3279
jurídico,datasets_md\jurídico\Dictamen OJ-1100-2023.md,google/gemma-2b-it,"laseriedocumentalpermitidaes:**""consultoría""**.eldocumentopertenecealacategoríade**""informesymaterialesdegestióndocumental""**.",1.3060760000080336,5000
jurídico,datasets_md\jurídico\Dictamen OJ-1124-2021.md,google/gemma-2b-it,**seriesdocumental:**gestióndeseguridad**nombredeldocumento:**informaciónsobreelaccesoalainformacióndelosfuncionariosdeseguridad**descripcióndeldocumento:**estaseriedocumentalcontieneinformaciónsobreelaccesoalainformacióndelosfuncionariosdeseguridadenlasederodrigofacio.,1.978263000011793,5000
jurídico,datasets_md\jurídico\Dictamen OJ-15-2026.md,google/gemma-2b-it,**seriedocumental:**resoluciónderectoríar-48-2023**categoría:**jurisprudencia**nombredeldocumento:**dictamenoj-15-2026,1.5843334999954095,5000
jurídico,datasets_md\jurídico\Dictamen OJ-518-2021.md,google/gemma-2b-it,"laseriedocumentalpermitidaes:**""gestiónjudicial""**.eldocumentodescribeuncasodeincapacidadmédicaylacorrespondienteprevenciónporpartedelrepresentantepatronal.",1.3263871000090148,2876
jurídico,datasets_md\jurídico\Dictamen OJ-586-2023.md,google/gemma-2b-it,"seriesdocumental:asambleasdefacultadeldocumentopertenecealaseriedocumental""asambleasdefacultad"",yaquedescribelaobligacióndelosmiembrosdelaasambleadefacultaddejustificarsusausenciasalassesionesdelamisma.",1.967311899992637,5000
jurídico,datasets_md\jurídico\Dictamen OJ-642-2022.md,google/gemma-2b-it,"**seriedocumental:**régimendededicaciónexclusiva**nombredeldocumento:**decretodeexcepciónparaelrégimendededicaciónexclusiva**descripcióndeldocumento:**estaseriedocumentaldescribeelrégimendededicaciónexclusivaenlauniversidaddecostarica,asícomolasexcepcionesqueseaplicanalosfuncionariosincorporadosalrégimen",2.4115234999917448,5000
jurídico,datasets_md\jurídico\Dictamen OJ-917-2023.md,google/gemma-2b-it,"laseriedocumentalpermitidaes**""reglasobligatoriasdesalida"".**eldocumentodescribelaobligacióndegrabarlassesionesdeórganoscolegiadosenaudioyvideoyserrespaldadasenunmediodigitalquegaranticesuintegridad.",1.885905399991316,5000
jurídico,datasets_md\jurídico\Dictamen OJ-992-2023.md,google/gemma-2b-it,"seriesdocumental:**gestiónlegalyadministrativo**eldocumentopertenecealaseriedocumental**""gestiónlegalyadministrativo""**,queseenfocaentemasrelacionadosconlagestiónlegalyadministrativeenlasinstitucionespúblicas.",1.7522995000035737,5000
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-211-2024.md,google/gemma-2b-it,"seriesdocumental:**derecholaboral**eldocumentopertenecealaseriedocumentalsobreelderecholaboral,yaqueserelacionaconelotorgamientodepermisosparaestudiarytrabajar.",1.5052872000087518,5000
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-26-2026.md,google/gemma-2b-it,**seriedocumental:**educacióntecnológica**nombredeldocumento:**opiniónjurídicasobreelproyectodeleydeproteccióndelaspersonasycreacionesartísticasenentornosdigitales**descripcióndeldocumento:**esunaopiniónjurídicaqueexploralaposibilidaddelaexcepcióndelasmedidassancionatoriasenelproyectodeleydeprotecciónde,2.3108264000038616,5000
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-510-2025.md,google/gemma-2b-it,"lacategoríaalaqueperteneceeldocumentoes**""opiniónjurídica""**.",0.6601183999882778,1904
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-99-2024.md,google/gemma-2b-it,seriesdocumental:**consultoría**nombredeldocumento:**opiniónjurídicaoj-99-2024**,1.1855061000096612,5000
museo,datasets_md\museo\001_Lineamientos para la eliminación de documentos MNCR.md,Qwen/Qwen3.5-2B,informesdelabores,2.806980299996212,5000
museo,datasets_md\museo\002_Lineamientos para la transferencia de documentos al AC.md,Qwen/Qwen3.5-2B,informesdelabores,1.0555262999987465,5000
museo,datasets_md\museo\003_Lineamientos gestión de documentos MNCR.md,Qwen/Qwen3.5-2B,informesdelabores,0.9926057999982733,5000
museo,datasets_md\museo\004_Instructivo Cuadro de clasificación MNCR.md,Qwen/Qwen3.5-2B,informesdelabores,0.9842091000027722,5000
museo,datasets_md\museo\40-2025 MN Sofía Irola Rojas.md,Qwen/Qwen3.5-2B,informesdelabores,1.0179350999969756,5000
museo,datasets_md\museo\76-2025 MN Sofía Irola Rojas 1.md,Qwen/Qwen3.5-2B,informesdelabores,1.0172186999989208,5000
museo,datasets_md\museo\AC-2024-I-001 informe agosto.md,Qwen/Qwen3.5-2B,informesdelabores,0.935303499994916,2751
museo,datasets_md\museo\AC-2024-O-001.md,Qwen/Qwen3.5-2B,informesdelabores,0.9015552999917418,1505
museo,datasets_md\museo\AC-2024-O-002 Remision de diagnostico.md,Qwen/Qwen3.5-2B,informesdelabores,1.0568213000078686,5000
museo,datasets_md\museo\AC-2024-O-003 Cised.md,Qwen/Qwen3.5-2B,informesdelabores,0.9205701000028056,3122
museo,datasets_md\museo\ACT MNCR-DAF-AC-001-2024 Servicios Generales.md,Qwen/Qwen3.5-2B,informesdelabores,1.0922492999961833,5000
museo,datasets_md\museo\ACT MNCR-DAF-AC-002-2024 Financiero Contable.md,Qwen/Qwen3.5-2B,informesdelabores,1.0901736000087112,5000
museo,datasets_md\museo\AI-2024-As-10 Informacion sobre CISED.md,Qwen/Qwen3.5-2B,informesdelabores,0.9313640000036684,3307
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-07MAR2025.md,Qwen/Qwen3.5-2B,informesdelabores,0.8832622999907471,1702
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-10DIC2025.md,Qwen/Qwen3.5-2B,informesdelabores,0.8803163999982644,1368
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-15JUL2025.md,Qwen/Qwen3.5-2B,informesdelabores,0.909873399999924,1390
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-16ABR2025.md,Qwen/Qwen3.5-2B,informesdelabores,0.9112498000031336,1932
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-16JUL2025.md,Qwen/Qwen3.5-2B,informesdelabores,0.9156082999979844,2180
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-17OCT2025.md,Qwen/Qwen3.5-2B,informesdelabores,0.8670715000043856,1457
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-18FEB2025.md,Qwen/Qwen3.5-2B,informesdelabores,0.9431123999966076,2663
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-18JUN2025.md,Qwen/Qwen3.5-2B,informesdelabores,0.8766401000029873,1472
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-19FEB2025.md,Qwen/Qwen3.5-2B,informesdelabores,0.8778029999957653,1327
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-20 y 24JUN2025.md,Qwen/Qwen3.5-2B,informesdelabores,0.8877582999994047,1499
